,filepath,height,width,h / w
2690,./landmark_images/train/09.Golden_Gate_Bridge/0892edd688b0662f.jpg,800,600,1.333
2691,./landmark_images/train/09.Golden_Gate_Bridge/28612fcf26fd0239.jpg,533,800,0.666
2692,./landmark_images/train/09.Golden_Gate_Bridge/2942bc357672a920.jpg,533,800,0.666
2693,./landmark_images/train/09.Golden_Gate_Bridge/0a84a4eaaabec62d.jpg,533,800,0.666
2694,./landmark_images/train/09.Golden_Gate_Bridge/60117c1c54fd0201.jpg,600,800,0.75
2695,./landmark_images/train/09.Golden_Gate_Bridge/28a299d9745adfbc.jpg,533,800,0.666
2696,./landmark_images/train/45.Temple_of_Heaven/051e28d58fb28222.jpg,494,800,0.618
2697,./landmark_images/train/45.Temple_of_Heaven/7496e0e16acc3ba3.jpg,600,800,0.75
2698,./landmark_images/train/45.Temple_of_Heaven/0e39e663efc56467.jpg,800,600,1.333
2699,./landmark_images/train/45.Temple_of_Heaven/6e565108c6c29f26.jpg,533,800,0.666
2700,./landmark_images/train/45.Temple_of_Heaven/474e8907c3051821.jpg,800,533,1.501
2701,./landmark_images/train/45.Temple_of_Heaven/176bd378be5ba056.jpg,600,800,0.75
2702,./landmark_images/train/45.Temple_of_Heaven/27cca3898d04ac38.jpg,438,800,0.548
2703,./landmark_images/train/45.Temple_of_Heaven/13eef1cd48cb7928.jpg,800,515,1.553
2704,./landmark_images/train/45.Temple_of_Heaven/16e21a93a4dc9d53.jpg,800,600,1.333
2705,./landmark_images/train/45.Temple_of_Heaven/2b0801311b12591d.jpg,533,800,0.666
2706,./landmark_images/train/45.Temple_of_Heaven/6272fcb88ed2b45a.jpg,800,600,1.333
2707,./landmark_images/train/45.Temple_of_Heaven/54fd8881e0950126.jpg,600,800,0.75
2708,./landmark_images/train/45.Temple_of_Heaven/64bfdabaf7db8cc2.jpg,600,800,0.75
2709,./landmark_images/train/45.Temple_of_Heaven/0ba2caed9cc1ee2b.jpg,600,800,0.75
2710,./landmark_images/train/45.Temple_of_Heaven/5d2ed9b5fbdb81d4.jpg,530,799,0.663
2711,./landmark_images/train/45.Temple_of_Heaven/1f1fd555816ee9b8.jpg,800,600,1.333
2712,./landmark_images/train/45.Temple_of_Heaven/1049e602fee10d4f.jpg,600,800,0.75
2713,./landmark_images/train/45.Temple_of_Heaven/38e150ea49ef0ca4.jpg,519,800,0.649
2714,./landmark_images/train/45.Temple_of_Heaven/117b4742a481c3b7.jpg,600,800,0.75
2715,./landmark_images/train/45.Temple_of_Heaven/3654d37a1297b775.jpg,800,600,1.333
2716,./landmark_images/train/45.Temple_of_Heaven/3af807396861fb45.jpg,600,800,0.75
2717,./landmark_images/train/45.Temple_of_Heaven/10180a4ee0e6114b.jpg,600,800,0.75
2718,./landmark_images/train/45.Temple_of_Heaven/47cb04edf6f66b9d.jpg,600,800,0.75
2719,./landmark_images/train/45.Temple_of_Heaven/164a6e28aa8f6b11.jpg,800,600,1.333
2720,./landmark_images/train/45.Temple_of_Heaven/2b813d0e5ddc8581.jpg,600,800,0.75
2721,./landmark_images/train/45.Temple_of_Heaven/49eb4189d70c0938.jpg,800,664,1.205
2722,./landmark_images/train/45.Temple_of_Heaven/62f737694b13332a.jpg,535,800,0.669
2723,./landmark_images/train/45.Temple_of_Heaven/66b4b88796380a00.jpg,480,800,0.6
2724,./landmark_images/train/45.Temple_of_Heaven/71996c46145b8a35.jpg,800,600,1.333
2725,./landmark_images/train/45.Temple_of_Heaven/271e9476adb8477d.jpg,528,800,0.66
2726,./landmark_images/train/45.Temple_of_Heaven/7b4c857bb90349ca.jpg,600,800,0.75
2727,./landmark_images/train/45.Temple_of_Heaven/0da4c924462b62e7.jpg,426,800,0.532
2728,./landmark_images/train/45.Temple_of_Heaven/5199df297248d8c2.jpg,530,799,0.663
2729,./landmark_images/train/45.Temple_of_Heaven/1aae0bdaa82d61cc.jpg,600,800,0.75
2730,./landmark_images/train/45.Temple_of_Heaven/0e91e82cce1c588c.jpg,533,800,0.666
2731,./landmark_images/train/45.Temple_of_Heaven/75d0054b6cae867d.jpg,455,800,0.569
2732,./landmark_images/train/45.Temple_of_Heaven/422ce20efb7b27a1.jpg,600,800,0.75
2733,./landmark_images/train/45.Temple_of_Heaven/3f42a834d3771a7e.jpg,600,800,0.75
2734,./landmark_images/train/45.Temple_of_Heaven/61b20d0bcf678f70.jpg,800,600,1.333
2735,./landmark_images/train/45.Temple_of_Heaven/5a7eb008bf041d88.jpg,600,800,0.75
2736,./landmark_images/train/45.Temple_of_Heaven/0e049312c39645aa.jpg,640,800,0.8
2737,./landmark_images/train/45.Temple_of_Heaven/2fae7945c4534b28.jpg,600,800,0.75
2738,./landmark_images/train/45.Temple_of_Heaven/00f625ab9cd2f5f5.jpg,600,800,0.75
2739,./landmark_images/train/45.Temple_of_Heaven/481700f6758349fc.jpg,606,800,0.758
2740,./landmark_images/train/45.Temple_of_Heaven/4c33de601d5ea8cc.jpg,504,771,0.654
2741,./landmark_images/train/45.Temple_of_Heaven/4fae5254b075bc0a.jpg,600,800,0.75
2742,./landmark_images/train/45.Temple_of_Heaven/15fa407466cee076.jpg,600,800,0.75
2743,./landmark_images/train/45.Temple_of_Heaven/57a4e550d11a7118.jpg,800,600,1.333
2744,./landmark_images/train/45.Temple_of_Heaven/29e7b6492ea02850.jpg,600,800,0.75
2745,./landmark_images/train/45.Temple_of_Heaven/3a44a4a29c240c65.jpg,600,800,0.75
2746,./landmark_images/train/45.Temple_of_Heaven/388966a0fc0dce57.jpg,600,800,0.75
2747,./landmark_images/train/45.Temple_of_Heaven/16b348142766a661.jpg,600,800,0.75
2748,./landmark_images/train/45.Temple_of_Heaven/73756efbf7bb3ccd.jpg,800,494,1.619
2749,./landmark_images/train/45.Temple_of_Heaven/67f22d0a8dcd91e1.jpg,600,800,0.75
2750,./landmark_images/train/45.Temple_of_Heaven/2e82f43d1f3c2320.jpg,558,800,0.698
2751,./landmark_images/train/45.Temple_of_Heaven/203afbf81b03d383.jpg,684,800,0.855
2752,./landmark_images/train/45.Temple_of_Heaven/263e2b4bff2f3a93.jpg,140,799,0.175
2753,./landmark_images/train/45.Temple_of_Heaven/397afdb9cb3c1074.jpg,600,800,0.75
2754,./landmark_images/train/45.Temple_of_Heaven/0ee4b7f158e458b4.jpg,600,800,0.75
2755,./landmark_images/train/45.Temple_of_Heaven/0769b44b43dc2f37.jpg,589,800,0.736
2756,./landmark_images/train/45.Temple_of_Heaven/4d3c03a5483bc7f9.jpg,600,800,0.75
2757,./landmark_images/train/45.Temple_of_Heaven/151b94f8eae47bba.jpg,600,800,0.75
2758,./landmark_images/train/45.Temple_of_Heaven/19d6187cbbf1fba3.jpg,600,800,0.75
2759,./landmark_images/train/45.Temple_of_Heaven/0047383356212b17.jpg,600,800,0.75
2760,./landmark_images/train/45.Temple_of_Heaven/148614ab42dca79c.jpg,600,800,0.75
2761,./landmark_images/train/45.Temple_of_Heaven/3878ec5725840f00.jpg,600,800,0.75
2762,./landmark_images/train/45.Temple_of_Heaven/20d4f5431545263b.jpg,800,600,1.333
2763,./landmark_images/train/45.Temple_of_Heaven/27e5056ffd77bb27.jpg,600,800,0.75
2764,./landmark_images/train/45.Temple_of_Heaven/1f70efe948567745.jpg,640,800,0.8
2765,./landmark_images/train/45.Temple_of_Heaven/4352c83032410012.jpg,422,800,0.528
2766,./landmark_images/train/45.Temple_of_Heaven/5c3ec65730540c02.jpg,533,800,0.666
2767,./landmark_images/train/45.Temple_of_Heaven/5fafa36d83a3b87d.jpg,600,800,0.75
2768,./landmark_images/train/45.Temple_of_Heaven/2f1034bcaaa446ea.jpg,533,800,0.666
2769,./landmark_images/train/45.Temple_of_Heaven/791da71d68480c12.jpg,800,600,1.333
2770,./landmark_images/train/45.Temple_of_Heaven/7147dfcdb3bdb67e.jpg,600,800,0.75
2771,./landmark_images/train/45.Temple_of_Heaven/10d275455dae5489.jpg,600,800,0.75
2772,./landmark_images/train/45.Temple_of_Heaven/307921b75f61f000.jpg,533,800,0.666
2773,./landmark_images/train/45.Temple_of_Heaven/56e95d1a1c910d60.jpg,533,800,0.666
2774,./landmark_images/train/45.Temple_of_Heaven/06e0c96b5b416c3d.jpg,800,600,1.333
2775,./landmark_images/train/45.Temple_of_Heaven/6e96a6f1f44fb51f.jpg,800,640,1.25
2776,./landmark_images/train/45.Temple_of_Heaven/4825e11b8872cb40.jpg,708,533,1.328
2777,./landmark_images/train/45.Temple_of_Heaven/746ee6cd7064b82a.jpg,600,800,0.75
2778,./landmark_images/train/45.Temple_of_Heaven/5c046d3786425673.jpg,600,800,0.75
2779,./landmark_images/train/45.Temple_of_Heaven/5d49f6be93104c5f.jpg,533,800,0.666
2780,./landmark_images/train/45.Temple_of_Heaven/5e68ecbee8fe6481.jpg,533,800,0.666
2781,./landmark_images/train/45.Temple_of_Heaven/0bed21e464127ee0.jpg,533,800,0.666
2782,./landmark_images/train/45.Temple_of_Heaven/55a1b8f38a24b704.jpg,600,800,0.75
2783,./landmark_images/train/45.Temple_of_Heaven/4c35f92a6aa75069.jpg,800,600,1.333
2784,./landmark_images/train/45.Temple_of_Heaven/13fdd6eac7277e1a.jpg,800,600,1.333
2785,./landmark_images/train/45.Temple_of_Heaven/76150d9efd7d802f.jpg,533,800,0.666
2786,./landmark_images/train/45.Temple_of_Heaven/736884ac60ccd862.jpg,600,800,0.75
2787,./landmark_images/train/45.Temple_of_Heaven/4fee180761867363.jpg,530,800,0.662
2788,./landmark_images/train/45.Temple_of_Heaven/4ef658dd73bb3c71.jpg,800,600,1.333
2789,./landmark_images/train/45.Temple_of_Heaven/20a57ef46ad10bae.jpg,600,800,0.75
2790,./landmark_images/train/45.Temple_of_Heaven/67f50cb67e92c160.jpg,600,800,0.75
2791,./landmark_images/train/45.Temple_of_Heaven/72202be9af7268fb.jpg,600,800,0.75
2792,./landmark_images/train/45.Temple_of_Heaven/43d59474e60dcafe.jpg,600,800,0.75
2793,./landmark_images/train/45.Temple_of_Heaven/74c9ba69128a5772.jpg,600,800,0.75
2794,./landmark_images/train/45.Temple_of_Heaven/1002261bca5e54cb.jpg,600,800,0.75
2795,./landmark_images/train/45.Temple_of_Heaven/044e8886339ad064.jpg,459,800,0.574
2796,./landmark_images/train/06.Niagara_Falls/502eed535b207e2d.jpg,600,800,0.75
2797,./landmark_images/train/06.Niagara_Falls/26f332dc47038fdb.jpg,600,800,0.75
2798,./landmark_images/train/06.Niagara_Falls/292419d3147c4a34.jpg,600,800,0.75
2799,./landmark_images/train/06.Niagara_Falls/7cc882f1019fb7b2.jpg,600,800,0.75
2800,./landmark_images/train/06.Niagara_Falls/0308fff4259c9a2d.jpg,600,800,0.75
2801,./landmark_images/train/06.Niagara_Falls/5ab7f3ef2fdca279.jpg,600,800,0.75
2802,./landmark_images/train/06.Niagara_Falls/0fb319528517bd84.jpg,600,800,0.75
2803,./landmark_images/train/06.Niagara_Falls/463e10e4b5aef6ee.jpg,600,800,0.75
2804,./landmark_images/train/06.Niagara_Falls/004c6bab1e76c6d8.jpg,529,800,0.661
2805,./landmark_images/train/06.Niagara_Falls/606c5d20c1e8e7d7.jpg,600,800,0.75
2806,./landmark_images/train/06.Niagara_Falls/4672d489363f5ef8.jpg,800,532,1.504
2807,./landmark_images/train/06.Niagara_Falls/353cdcce615c1b9c.jpg,600,800,0.75
2808,./landmark_images/train/06.Niagara_Falls/3fc10f00a73facc5.jpg,600,800,0.75
2809,./landmark_images/train/06.Niagara_Falls/389636f56366fcec.jpg,599,800,0.749
2810,./landmark_images/train/06.Niagara_Falls/2c1016427fb97fa9.jpg,600,800,0.75
2811,./landmark_images/train/06.Niagara_Falls/6ace9c36f6234b0b.jpg,600,800,0.75
2812,./landmark_images/train/06.Niagara_Falls/055f9ac8a6c4ed6c.jpg,600,800,0.75
2813,./landmark_images/train/06.Niagara_Falls/49f7a3f39250dba2.jpg,800,600,1.333
2814,./landmark_images/train/06.Niagara_Falls/29625ae910f36237.jpg,600,800,0.75
2815,./landmark_images/train/06.Niagara_Falls/43d3b57f5ea668c5.jpg,600,800,0.75
2816,./landmark_images/train/06.Niagara_Falls/48afc45834e7f7bd.jpg,800,533,1.501
2817,./landmark_images/train/06.Niagara_Falls/6fa10cf6a289276d.jpg,529,800,0.661
2818,./landmark_images/train/06.Niagara_Falls/230d0b9de65b1a57.jpg,529,800,0.661
2819,./landmark_images/train/06.Niagara_Falls/6ff7311ff0c16446.jpg,600,800,0.75
2820,./landmark_images/train/06.Niagara_Falls/42f084e36d3e325a.jpg,500,800,0.625
2821,./landmark_images/train/06.Niagara_Falls/0407719cc4efbe29.jpg,600,800,0.75
2822,./landmark_images/train/06.Niagara_Falls/302a05b61d837d48.jpg,535,800,0.669
2823,./landmark_images/train/06.Niagara_Falls/0060992db5cc819f.jpg,600,800,0.75
2824,./landmark_images/train/06.Niagara_Falls/77525559c904eb78.jpg,261,800,0.326
2825,./landmark_images/train/06.Niagara_Falls/408e33b807990182.jpg,600,800,0.75
2826,./landmark_images/train/06.Niagara_Falls/448561532121f744.jpg,600,800,0.75
2827,./landmark_images/train/06.Niagara_Falls/338ba2c0d357b0a5.jpg,600,800,0.75
2828,./landmark_images/train/06.Niagara_Falls/76a194271b4276fb.jpg,600,800,0.75
2829,./landmark_images/train/06.Niagara_Falls/5069a0fa4e90a0f5.jpg,600,800,0.75
2830,./landmark_images/train/06.Niagara_Falls/54be916f53092ef8.jpg,800,800,1.0
2831,./landmark_images/train/06.Niagara_Falls/7a1ddf7a6ae3436d.jpg,600,800,0.75
2832,./landmark_images/train/06.Niagara_Falls/77d45c16c47ee9cf.jpg,549,800,0.686
2833,./landmark_images/train/06.Niagara_Falls/37c7ff9576525957.jpg,800,600,1.333
2834,./landmark_images/train/06.Niagara_Falls/782f4929518cfe91.jpg,600,800,0.75
2835,./landmark_images/train/06.Niagara_Falls/46b611fa66626a91.jpg,600,800,0.75
2836,./landmark_images/train/06.Niagara_Falls/7c19836a25258766.jpg,533,800,0.666
2837,./landmark_images/train/06.Niagara_Falls/1f3b626a0261cbc8.jpg,600,800,0.75
2838,./landmark_images/train/06.Niagara_Falls/2a25169528d3a148.jpg,600,800,0.75
2839,./landmark_images/train/06.Niagara_Falls/35a6283e9c0a5d40.jpg,599,800,0.749
2840,./landmark_images/train/06.Niagara_Falls/6f8e09d17803f4dd.jpg,529,800,0.661
2841,./landmark_images/train/06.Niagara_Falls/17bea7015208d6dc.jpg,529,800,0.661
2842,./landmark_images/train/06.Niagara_Falls/7ffaef783e4cdc26.jpg,599,800,0.749
2843,./landmark_images/train/06.Niagara_Falls/0a3f7d9124d49e75.jpg,600,800,0.75
2844,./landmark_images/train/06.Niagara_Falls/0bf9203c4d8cac64.jpg,600,800,0.75
2845,./landmark_images/train/06.Niagara_Falls/11bcaf47c68dbcfd.jpg,600,800,0.75
2846,./landmark_images/train/06.Niagara_Falls/6e73b60e3ffbf084.jpg,533,800,0.666
2847,./landmark_images/train/06.Niagara_Falls/223f6a3497be3d4e.jpg,533,800,0.666
2848,./landmark_images/train/06.Niagara_Falls/4a18c9d51c84df27.jpg,600,800,0.75
2849,./landmark_images/train/06.Niagara_Falls/5bf16b651cc1bf27.jpg,600,800,0.75
2850,./landmark_images/train/06.Niagara_Falls/5db8ace3edb7c6b7.jpg,800,600,1.333
2851,./landmark_images/train/06.Niagara_Falls/519776646d035f06.jpg,600,799,0.751
2852,./landmark_images/train/06.Niagara_Falls/4c437322d3f595ad.jpg,600,800,0.75
2853,./landmark_images/train/06.Niagara_Falls/7752586a02919dfd.jpg,535,800,0.669
2854,./landmark_images/train/06.Niagara_Falls/7a4f0f874ed00c16.jpg,531,800,0.664
2855,./landmark_images/train/06.Niagara_Falls/68679656a17eb299.jpg,533,800,0.666
2856,./landmark_images/train/06.Niagara_Falls/6a0207070cbc9cb8.jpg,600,800,0.75
2857,./landmark_images/train/06.Niagara_Falls/09f45106387b4edf.jpg,530,800,0.662
2858,./landmark_images/train/06.Niagara_Falls/5bf564661e53d8dc.jpg,600,800,0.75
2859,./landmark_images/train/06.Niagara_Falls/46cc247d7ad97692.jpg,800,600,1.333
2860,./landmark_images/train/06.Niagara_Falls/0d1ae800515e8d22.jpg,600,800,0.75
2861,./landmark_images/train/06.Niagara_Falls/2cb748fbad541d23.jpg,529,800,0.661
2862,./landmark_images/train/06.Niagara_Falls/00061e23ce736fa9.jpg,600,800,0.75
2863,./landmark_images/train/06.Niagara_Falls/37dcfd1c5ecc5a83.jpg,529,800,0.661
2864,./landmark_images/train/06.Niagara_Falls/738fa384dcc4f596.jpg,600,800,0.75
2865,./landmark_images/train/06.Niagara_Falls/3e804cba02881ce0.jpg,533,800,0.666
2866,./landmark_images/train/06.Niagara_Falls/424cb5c65c0aca44.jpg,639,629,1.016
2867,./landmark_images/train/06.Niagara_Falls/28104a9da7945cbd.jpg,600,800,0.75
2868,./landmark_images/train/06.Niagara_Falls/77d7059d4a627b8e.jpg,600,800,0.75
2869,./landmark_images/train/06.Niagara_Falls/60e7def84a202a18.jpg,600,800,0.75
2870,./landmark_images/train/06.Niagara_Falls/309a6fafd40151e2.jpg,490,690,0.71
2871,./landmark_images/train/06.Niagara_Falls/3d3fe51db63998cd.jpg,600,800,0.75
2872,./landmark_images/train/06.Niagara_Falls/1338c96de951ddc1.jpg,529,800,0.661
2873,./landmark_images/train/06.Niagara_Falls/1b08b732278a54ac.jpg,600,800,0.75
2874,./landmark_images/train/06.Niagara_Falls/30b7c8a6135f5847.jpg,600,800,0.75
2875,./landmark_images/train/06.Niagara_Falls/4928a12e69983837.jpg,600,800,0.75
2876,./landmark_images/train/06.Niagara_Falls/1445012c4b3fe269.jpg,600,800,0.75
2877,./landmark_images/train/06.Niagara_Falls/15394af14b04e696.jpg,533,800,0.666
2878,./landmark_images/train/06.Niagara_Falls/43e7e6b715dea27a.jpg,800,600,1.333
2879,./landmark_images/train/06.Niagara_Falls/5c77c4d4d15ddb42.jpg,533,800,0.666
2880,./landmark_images/train/06.Niagara_Falls/5194c07ac9fd6eaa.jpg,609,799,0.762
2881,./landmark_images/train/06.Niagara_Falls/032a10a9b60eae53.jpg,450,800,0.562
2882,./landmark_images/train/06.Niagara_Falls/22217e8a24cc48c8.jpg,600,800,0.75
2883,./landmark_images/train/06.Niagara_Falls/1f0b45eca4758423.jpg,600,800,0.75
2884,./landmark_images/train/06.Niagara_Falls/36c985cc4b5e9c4f.jpg,545,800,0.681
2885,./landmark_images/train/06.Niagara_Falls/39910f6f01343cb7.jpg,529,800,0.661
2886,./landmark_images/train/06.Niagara_Falls/143e62195f8a8042.jpg,600,800,0.75
2887,./landmark_images/train/06.Niagara_Falls/27ba9d428c693a86.jpg,533,800,0.666
2888,./landmark_images/train/06.Niagara_Falls/59fd43f55ced5e56.jpg,529,800,0.661
2889,./landmark_images/train/06.Niagara_Falls/54a0f0a3646e2f45.jpg,600,800,0.75
2890,./landmark_images/train/06.Niagara_Falls/26ef288d4a28d07d.jpg,600,800,0.75
2891,./landmark_images/train/06.Niagara_Falls/176bf33159dd4780.jpg,531,800,0.664
2892,./landmark_images/train/06.Niagara_Falls/1ed1af4c64e60528.jpg,600,800,0.75
2893,./landmark_images/train/06.Niagara_Falls/7398dbeba39b5fb7.jpg,600,800,0.75
2894,./landmark_images/train/06.Niagara_Falls/6a6cd26155db4327.jpg,600,800,0.75
2895,./landmark_images/train/06.Niagara_Falls/27e4fe19a103317f.jpg,600,800,0.75
2896,./landmark_images/train/15.Central_Park/319f575f35814a22.jpg,600,800,0.75
2897,./landmark_images/train/15.Central_Park/6cdc365076d6540d.jpg,529,800,0.661
2898,./landmark_images/train/15.Central_Park/14231affef195a2b.jpg,450,800,0.562
2899,./landmark_images/train/15.Central_Park/6f12f9297c28e574.jpg,450,800,0.562
2900,./landmark_images/train/15.Central_Park/08697a3ae3bf382c.jpg,800,600,1.333
2901,./landmark_images/train/15.Central_Park/6b97868a8f09ab20.jpg,532,800,0.665
2902,./landmark_images/train/15.Central_Park/6e41d0565272f82f.jpg,533,800,0.666
2903,./landmark_images/train/15.Central_Park/1cc4b1371ed55777.jpg,800,600,1.333
2904,./landmark_images/train/15.Central_Park/06d1632debf61607.jpg,450,800,0.562
2905,./landmark_images/train/15.Central_Park/5e6517f52c31dc14.jpg,565,800,0.706
2906,./landmark_images/train/15.Central_Park/31e4ccadaaf42719.jpg,450,800,0.562
2907,./landmark_images/train/15.Central_Park/75d3f5c3b141f2d2.jpg,535,800,0.669
2908,./landmark_images/train/15.Central_Park/350da1bd21e612ed.jpg,669,800,0.836
2909,./landmark_images/train/15.Central_Park/77a4134ef235d293.jpg,533,800,0.666
2910,./landmark_images/train/15.Central_Park/1afb3608bac1deb0.jpg,800,600,1.333
2911,./landmark_images/train/15.Central_Park/35221376e7c05505.jpg,531,800,0.664
2912,./landmark_images/train/15.Central_Park/072a055d77cf39ff.jpg,545,800,0.681
2913,./landmark_images/train/15.Central_Park/61be4e4089d267fa.jpg,727,800,0.909
2914,./landmark_images/train/15.Central_Park/6ebb33e45a92f537.jpg,531,800,0.664
2915,./landmark_images/train/15.Central_Park/5c7b0a3bdb2dc7ec.jpg,535,800,0.669
2916,./landmark_images/train/15.Central_Park/388d6a6a03059ff6.jpg,532,800,0.665
2917,./landmark_images/train/15.Central_Park/6f8e42bfdc36e852.jpg,548,800,0.685
2918,./landmark_images/train/15.Central_Park/3c09cccc4929cf44.jpg,535,800,0.669
2919,./landmark_images/train/15.Central_Park/7cbbd63aba15459b.jpg,600,800,0.75
2920,./landmark_images/train/15.Central_Park/295e7e7608f9f114.jpg,600,800,0.75
2921,./landmark_images/train/15.Central_Park/1ed423a1be152721.jpg,600,800,0.75
2922,./landmark_images/train/15.Central_Park/1790d1b3ecdb975f.jpg,600,800,0.75
2923,./landmark_images/train/15.Central_Park/1be2911b11b7d872.jpg,533,800,0.666
2924,./landmark_images/train/15.Central_Park/3df0893b5eb581c8.jpg,600,800,0.75
2925,./landmark_images/train/15.Central_Park/144ec6ca6ac03ef6.jpg,800,533,1.501
2926,./landmark_images/train/15.Central_Park/0b3d7c6af28e2101.jpg,600,800,0.75
2927,./landmark_images/train/15.Central_Park/424b4e075d3d5027.jpg,564,800,0.705
2928,./landmark_images/train/15.Central_Park/2f16707ec0fdd6f1.jpg,600,800,0.75
2929,./landmark_images/train/15.Central_Park/193cb4d715ea386f.jpg,597,800,0.746
2930,./landmark_images/train/15.Central_Park/1da8a15f0855e611.jpg,533,800,0.666
2931,./landmark_images/train/15.Central_Park/4386fd091e7414f0.jpg,533,800,0.666
2932,./landmark_images/train/15.Central_Park/3b44b42be68c4eb7.jpg,600,800,0.75
2933,./landmark_images/train/15.Central_Park/31e6f8bbc121488f.jpg,800,600,1.333
2934,./landmark_images/train/15.Central_Park/7f5aa8a27b64553a.jpg,450,800,0.562
2935,./landmark_images/train/15.Central_Park/20b77f9c52dae439.jpg,595,800,0.744
2936,./landmark_images/train/15.Central_Park/03dfa7f52b13c68c.jpg,531,800,0.664
2937,./landmark_images/train/15.Central_Park/1bf6276e62989816.jpg,360,800,0.45
2938,./landmark_images/train/15.Central_Park/5be466bce9840e44.jpg,451,799,0.564
2939,./landmark_images/train/15.Central_Park/7826a1595f4a0abc.jpg,800,533,1.501
2940,./landmark_images/train/15.Central_Park/71604b11f6853671.jpg,800,531,1.507
2941,./landmark_images/train/15.Central_Park/7ed97735239fc144.jpg,597,800,0.746
2942,./landmark_images/train/15.Central_Park/48e047c55eb57e2f.jpg,600,800,0.75
2943,./landmark_images/train/15.Central_Park/34d8230f8b3f6a9c.jpg,600,800,0.75
2944,./landmark_images/train/15.Central_Park/1f33148f7164f6f7.jpg,480,640,0.75
2945,./landmark_images/train/15.Central_Park/1ca94a4a96666b85.jpg,600,800,0.75
2946,./landmark_images/train/15.Central_Park/6941b18026a401a6.jpg,480,640,0.75
2947,./landmark_images/train/15.Central_Park/0c38844c07039667.jpg,533,800,0.666
2948,./landmark_images/train/15.Central_Park/3aa0a280f95e937a.jpg,395,700,0.564
2949,./landmark_images/train/15.Central_Park/2bff8a3bfade4788.jpg,600,800,0.75
2950,./landmark_images/train/15.Central_Park/60f469cb45c9bb0c.jpg,505,800,0.631
2951,./landmark_images/train/15.Central_Park/2f588cf7a28e39b9.jpg,597,800,0.746
2952,./landmark_images/train/15.Central_Park/3b6bffd499c9db4a.jpg,800,577,1.386
2953,./landmark_images/train/15.Central_Park/318b3237f018200a.jpg,600,800,0.75
2954,./landmark_images/train/15.Central_Park/060c62c97e0f0aeb.jpg,533,800,0.666
2955,./landmark_images/train/15.Central_Park/3d30f997de310921.jpg,531,800,0.664
2956,./landmark_images/train/15.Central_Park/57136d88e15233a4.jpg,600,800,0.75
2957,./landmark_images/train/15.Central_Park/249829e746260b11.jpg,600,800,0.75
2958,./landmark_images/train/15.Central_Park/0a5c287c0ec83093.jpg,800,533,1.501
2959,./landmark_images/train/15.Central_Park/620dc7a757d40356.jpg,600,800,0.75
2960,./landmark_images/train/15.Central_Park/4cf64359c77213dc.jpg,533,800,0.666
2961,./landmark_images/train/15.Central_Park/44a8469e9112bcb2.jpg,533,800,0.666
2962,./landmark_images/train/15.Central_Park/4da7200a4b0d16c0.jpg,600,800,0.75
2963,./landmark_images/train/15.Central_Park/7d5e908d109b0281.jpg,600,800,0.75
2964,./landmark_images/train/15.Central_Park/2c39ef5b632d77c8.jpg,597,800,0.746
2965,./landmark_images/train/15.Central_Park/2de10b8b1f63d6f3.jpg,533,800,0.666
2966,./landmark_images/train/15.Central_Park/462f876f97d424a2.jpg,449,800,0.561
2967,./landmark_images/train/15.Central_Park/16206eaf8644a4db.jpg,555,800,0.694
2968,./landmark_images/train/15.Central_Park/0d5f0eb83b23c925.jpg,599,800,0.749
2969,./landmark_images/train/15.Central_Park/06173c339bce1ccd.jpg,800,600,1.333
2970,./landmark_images/train/15.Central_Park/03c9acd66d5a858e.jpg,535,800,0.669
2971,./landmark_images/train/15.Central_Park/3cc706978b5922ee.jpg,800,600,1.333
2972,./landmark_images/train/15.Central_Park/0d396af7892f3473.jpg,533,800,0.666
2973,./landmark_images/train/15.Central_Park/61ea3fd7a1aabf7f.jpg,597,800,0.746
2974,./landmark_images/train/15.Central_Park/166828b879e98782.jpg,533,800,0.666
2975,./landmark_images/train/15.Central_Park/6eb4964b95891388.jpg,531,800,0.664
2976,./landmark_images/train/15.Central_Park/529c57c6717da877.jpg,800,640,1.25
2977,./landmark_images/train/15.Central_Park/51040b451acbc751.jpg,532,800,0.665
2978,./landmark_images/train/15.Central_Park/365646bacf8c7179.jpg,599,800,0.749
2979,./landmark_images/train/15.Central_Park/7b835ce5f93b42e8.jpg,450,800,0.562
2980,./landmark_images/train/15.Central_Park/2321a46a370f5cfd.jpg,597,800,0.746
2981,./landmark_images/train/15.Central_Park/379d7aba9e43ddff.jpg,306,800,0.382
2982,./landmark_images/train/15.Central_Park/61725e7d9fc3d5ef.jpg,600,800,0.75
2983,./landmark_images/train/15.Central_Park/4ed343729ed27a24.jpg,600,800,0.75
2984,./landmark_images/train/15.Central_Park/0d6029adafd63cce.jpg,533,800,0.666
2985,./landmark_images/train/15.Central_Park/1ee12d71a763073a.jpg,515,800,0.644
2986,./landmark_images/train/15.Central_Park/5e7632595d82937e.jpg,259,800,0.324
2987,./landmark_images/train/15.Central_Park/7f728ca1f54e7a9a.jpg,535,800,0.669
2988,./landmark_images/train/15.Central_Park/41826c6086886fb5.jpg,531,800,0.664
2989,./landmark_images/train/15.Central_Park/6412b30af9b177a3.jpg,450,800,0.562
2990,./landmark_images/train/15.Central_Park/7372079d85e557c3.jpg,600,800,0.75
2991,./landmark_images/train/15.Central_Park/715ffe33482452fc.jpg,800,600,1.333
